popularity,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,vote_count,vote_average,release_year,revenue_adj
2.592896,624026776,Men in Black 3,Will Smith|Tommy Lee Jones|Josh Brolin|Michael Stuhlbarg|Emma Thompson,http://www.sonypictures.com/movies/meninblack3/,Barry Sonnenfeld,They are back... in time.,time travel|time machine|alien|fictional government agency|seeing the future,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",106,Action|Comedy|Science Fiction,Amblin Entertainment|Media Magik Entertainment|Imagenation Abu Dhabi FZ|Hemisphere Media Capital|Parkes/MacDonald Productions,3142,6.1,2012,592665861.9166781
2.5710990000000002,691210692,The Hunger Games,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,http://www.thehungergames.movie/,Gary Ross,May The Odds Be Ever In Your Favor.,hallucination|dystopia|female protagonist|bow and arrow|knife throwing,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which â€œTributesâ€ must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If sheâ€™s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",142,Science Fiction|Adventure|Fantasy,Lionsgate|Color Force,7080,6.7,2012,656473401.9365281
2.5701009999999997,198802074,Total Recall,Colin Farrell|Kate Beckinsale|Jessica Biel|Bryan Cranston|Bill Nighy,http://www.welcometorecall.com/,Len Wiseman,What Is Real?,secret agent|dystopia|remake|machine gun|resistance fighter,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",121,Action|Science Fiction|Adventure|Thriller,Columbia Pictures,1872,5.8,2012,188811132.902466
2.4783720000000002,130482868,Cloud Atlas,Tom Hanks|Halle Berry|Jim Broadbent|Hugo Weaving|Jim Sturgess,http://cloudatlas.warnerbros.com/,Lilly Wachowski|Lana Wachowski|Tom Tykwer,Everything is Connected,clone|future|dystopia|ensemble cast|duringcreditsstinger,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",172,Drama|Science Fiction,Anarchos Productions|X-Filme Creative Pool|Ascension Pictures|ARD Degeto Film|Cloud Atlas Productions,2162,6.5,2012,123925357.69743899
2.415046,312573423,The Expendables 2,Sylvester Stallone|Jason Statham|Dolph Lundgren|Bruce Willis|Arnold Schwarzenegger,http://theexpendables2film.com/,Simon West,Back for War.,number in title|plane crash|violence|beard|ensemble cast,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",103,Action|Adventure|Thriller,Nu Image Films|Millennium Films,2218,6.0,2012,296864820.996946
2.406976,376141306,Taken 2,Liam Neeson|Maggie Grace|Famke Janssen|Rade Serbedzija|Luke Grimes,,Olivier Megaton,First they took his daughter. Now they're coming for him.,kidnapping|police chase|bag over head|fbi agent|teenage daughter,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",91,Action|Thriller|Crime|Drama,Twentieth Century Fox Film Corporation|M6 Films|Canal+|Grive Productions|EuropaCorp,2051,6.0,2012,357238054.35386497
2.092701,245527149,Dark Shadows,Johnny Depp|Michelle Pfeiffer|Helena Bonham Carter|Jackie Earle Haley|Jonny Lee Miller,http://darkshadowsmovie.warnerbros.com,Tim Burton,Every Family Has Its Demons,witch|imprisonment|vampire|curse|fish out of water,Vampire Barnabas Collins is inadvertently freed from his tomb and emerges into the very changed world of 1972. He returns to Collinwood Manor to find that his once-grand estate and family have fallen into ruin.,113,Comedy|Fantasy,Village Roadshow Pictures|Infinitum Nihil|GK Films|Warner Bros.|Tim Burton Productions,1434,5.6,2012,233188005.67947003
2.046884,33400000,The Perks of Being a Wallflower,Logan Lerman|Emma Watson|Ezra Miller|Paul Rudd|Nina Dobrev,http://perks-of-being-a-wallflower.com/,Stephen Chbosky,We are infinite.,shyness|secret|kiss|freshman|coming of age,"A coming-of-age story based on the best-selling novel by Stephen Chbosky, which follows 15-year-old freshman Charlie, an endearing and naive outsider who is taken under the wings of two seniors. A moving tale of love, loss, fear and hope - and the unforgettable friends that help us through life.",102,Drama|Romance,Summit Entertainment|Mr. Mudd Production,1727,7.6,2012,31721458.997165002
2.003232,232324128,Argo,Ben Affleck|Bryan Cranston|Alan Arkin|John Goodman|Victor Garber,http://argothemovie.warnerbros.com/,Ben Affleck,The movie was fake. The mission was real.,cia|wife husband relationship|document|revolution|hiding place,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",120,Drama|Thriller,GK Films|Warner Bros.|Smokehouse Pictures,2485,7.0,2012,220648511.98814702
1.9795310000000002,234989584,American Reunion,Jason Biggs|Alyson Hannigan|Seann William Scott|Chris Klein|Thomas Ian Nicholas,http://www.americanreunionmovie.com/,Jon Hurwitz|Hayden Schlossberg,Save the best piece for last.,wife husband relationship|lesbian kiss|sequel|family reunion|masturbation,"The characters we met a little more than a decade ago are returning to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasnâ€™t and that time and distance canâ€™t break the bonds of friendship. It was summer 1999 when four small-town Michigan boys began a quest to lose their virginity. In the years that have passed, Jim and Michelle married while Kevin and Vicky said goodbye. Oz and Heather grew apart, but Finch still longs for Stiflerâ€™s mom. Now these lifelong friends have come home as adults to reminisce about â€“ and get inspired by â€“ the hormonal teens who launched a comedy legend.",113,Comedy,Universal Pictures,1180,6.0,2012,223180013.58134302
1.9746720000000002,167221571,Magic Mike,Channing Tatum|Matthew McConaughey|Olivia Munn|Cody Horn|Alex Pettyfer,http://magicmikemovie.warnerbros.com,Steven Soderbergh,Work all day. Work it all night.,dancing|male stripper|novice,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",110,Drama|Comedy,Nick Wechsler Productions|Extension 765,664,6.1,2012,158817730.77598798
1.832955,66486080,The Cabin in the Woods,Kristen Connolly|Chris Hemsworth|Anna Hutchison|Fran Kranz|Jesse Williams,http://www.discoverthecabininthewoods.com/,Drew Goddard,If you hear a strange sound outside... have sex,cabin|plot twist|cabin in the woods|filmed killing|video wall,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",95,Horror|Thriller,Lionsgate|Mutant Enemy Productions,1403,6.5,2012,63144774.26952789
1.8324340000000001,306941670,Rise of the Guardians,Chris Pine|Alec Baldwin|Jude Law|Isla Fisher|Hugh Jackman,http://www.riseoftheguardians.com/,Peter Ramsey,You better believe.,dream|santa claus|nightmare|easter bunny|tooth fairy,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",97,Fantasy|Animation|Family,DreamWorks Animation,1272,6.9,2012,291516095.791208
1.821562,196114570,The Vow,Rachel McAdams|Channing Tatum|Sam Neill|Scott Speedman|Jessica Lange,,Michael Sucsy,Inspired by True Events,coma|amnesia|based on true story|memory loss|car accident,"Happy young married couple Paige (McAdams) and Leo (Tatum) are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",104,Drama|Romance,Spyglass Entertainment|Screen Gems,861,6.9,2012,186258691.347354
1.814197,355692760,Journey 2: The Mysterious Island,Dwayne Johnson|Josh Hutcherson|Kristin Davis|Vanessa Hudgens|Luis GuzmÃ¡n,http://www.themysteriousisland.com/,Brad Peyton,Believe the Impossible. Discover the Incredible.,mission|mysterious island|missing person|duringcreditsstinger|3d,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",94,Adventure|Action|Science Fiction,New Line Cinema|Contrafilm|Walden Media,601,5.8,2012,337817164.728396
1.774202,1353868,The Paperboy,Zac Efron|Matthew McConaughey|Nicole Kidman|John Cusack|David Oyelowo,,Lee Daniels,,everglades|reporter|newspaper man|pantyhose|gay lead character,A reporter returns to his Florida hometown to investigate a case involving a death row inmate.,107,Thriller,Lee Daniels Entertainment|Nu Image Films|Benaroya Pictures|Millennium Films,150,5.4,2012,1285828.3907058001
1.76105,40346186,Safe,Jason Statham|Chris Sarandon|James Hong|Catherine Chan|Robert John Burke,http://www.safethefilm.com/,Boaz Yakin,She has the code. He is the key.,broken trachea,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",94,Action|Crime|Thriller,Lawrence Bender Productions|IM Global|Automatik Entertainment|Trigger Street Productions|87Eleven,556,6.2,2012,38318559.427874
1.73616,112265139,Abraham Lincoln: Vampire Hunter,Benjamin Walker|Dominic Cooper|Anthony Mackie|Mary Elizabeth Winstead|Rufus Sewell,,Timur Bekmambetov,Are you a patriot or a vampire?,u.s. president|vampire|steam locomotive|american civil war|19th century,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",94,Action|Horror|Fantasy,Bazelevs Production|Tim Burton Productions|Abraham Productions|Location Gourmet,872,5.5,2012,106623173.760465
1.6905720000000002,8106475,Upside Down,Kirsten Dunst|Jim Sturgess|Timothy Spall|James Kidnie|Heidi Hawkins,,Juan Diego Solanas,Two worlds. One future.,,"In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?",104,Romance|Science Fiction|Drama|Fantasy,Onyx Films|Studio 37|Jouror Productions|France 2 CinÃ©ma|Transfilm,695,6.1,2012,7699078.27317494
